CC Num,SiteID,AUNum,Stream Class,Date,Waterbody,Watertype,Water_Class,Location,Link,Latitude,Longitude,County,Basin,Subbasin,Huc_8Digit,EcoRegion,Sample Type,Drainage,Temp_C,Sp_Cond,pH_SU,Diss_Oxy,Channel Modification,Instream Habitat,Substrate,Pools,Riffles,LBank,RBank,Shade,LRiparian,RRiparian,Total Score
3341,CB169,11-129-5-(0.3)b,,9/12/84,CLARK CR,Creek,Riverine,SR 2014,3341,35.62916667,-81.22972222,Catawba,CTB,35,3050102,P,Full Scale,29.2744,0,0,0,0,,,,,,,,,,,
4776,BB111,18-23-3-(3),,11/28/88,NICKS CR,Creek,,NC 22,4776,35.25361111,-79.4125,Moore,CPF,14,3030004,CA,EPT,26.7,0,0,0,0,,,,,,,,,,,
4777,BB222,18-23-13,,11/28/88,JAMES CR,Creek,,CONF LITTLE R,4777,35.19861111,-79.21888889,Moore,CPF,14,3030004,CA,EPT,33.7,0,0,0,0,,,,,,,,,,,
4778,QB87,12-62-(1),,12/5/88,MITCHELL R,River,,BE SAMS BR,4778,36.43055556,-80.97638889,Alleghany,YAD,2,3040101,MT,EPT,1.77,0,0,0,0,,,,,,,,,,,
4779,QB86,12-62-(1),,12/5/88,MITCHELL R,River,,AB SAMS BR,4779,36.43055556,-80.98027778,Alleghany,YAD,2,3040101,MT,EPT,1.05,0,0,0,0,,,,,,,,,,,
4780,QB104,12-62-(1),,12/5/88,SAMS BR,Branch,,NR SR 1463,4780,36.428883,-80.977452,Alleghany,YAD,2,3040101,MT,EPT,0.6,0,0,0,0,,,,,,,,,,,
4781,QB106,12-62-2,,12/5/88,STEWART FK,Fork,,REYNOLDS ESTATE,4781,36.44083333,-80.95444444,Surry,YAD,2,3040101,MT,EPT,0.88,0,0,0,0,,,,,,,,,,,
4782,QB455,12-62-(1),,12/5/88,MITCHELL R,River,,SR 1330 UPS LONG CR,4782,36.4375,-80.93444444,Surry,YAD,2,3040101,MT,EPT,7.54,0,0,0,0,,,,,,,,,,,
4783,KB42,10-9-10-2,,12/6/88,LAUREL BR,Branch,,SR 1105,4783,36.42083333,-81.00833333,Alleghany,NEW,3,5050001,MT,EPT,2.938346925,0,0,0,0,,,,,,,,,,,
4784,QB17,12-46-4-6,,12/6/88,GARDEN CR,Creek,,SR 1739,4784,36.39027778,-81.07111111,Wilkes,YAD,1,3040101,MT,EPT,3.28,0,0,0,0,,,,,,,,,,,
4785,BB261,18-20-(8)a,,12/28/88,UPPER LITTLE R,River,,SR 1222,4785,35.40694444,-79.06333333,Harnett,CPF,13,3030004,CA,Full Scale,63.5,0,0,0,0,,,,,,,,,,,
4786,BB352,18-23-(10.7),,12/28/88,LOWER LITTLE R,River,,SR 2023,4786,35.203964,-79.216136,Moore,CPF,14,3030004,CA,Full Scale,112,0,0,0,0,,,,,,,,,,,
4787,IB44,14-10-(5.5),,12/29/88,BIG RAFT SWP,River,,NC 211,4787,34.70833333,-79.07555556,Robeson,LBR,52,3040203,CA,Full Scale,104,0,0,0,0,,,,,,,,,,,
4788,IB45,14-10-(5.5),,12/29/88,BIG RAFT SWP,River,,SR 1526,4788,34.68138889,-79.07888889,Robeson,LBR,52,3040203,CA,Full Scale,152,0,0,0,0,,,,,,,,,,,
5439,CB169,11-129-5-(0.3)b,,9/12/90,CLARK CR,Creek,Riverine,SR 2014,5439,35.62916667,-81.22972222,Catawba,CTB,35,3050102,P,Full Scale,29.2744,0,0,0,0,,,,,,,,,,,
3339,CB166,11-129-5-(0.3)b,,9/12/84,CLARK CR,Creek,Riverine,SR 1149,3339,35.66361111,-81.25361111,Catawba,CTB,35,3050102,P,Full Scale,15.0762,0,0,0,0,,,,,,,,,,,
4795,AB60,9-29-(1),,1/18/89,GREEN R,River,,NR SR 1106 AB UNCLES CR,4795,35.17361111,-82.53055556,Henderson,BRD,3,3050105,MT,Full Scale,5.32,0,0,0,0,,,,,,,,,,,
4796,AB84,9-29-(1),,1/18/89,GREEN R,River,,NR SR 1106 AB S PR GREEN R,4796,35.16611111,-82.56916667,Henderson,BRD,3,3050105,MT,EPT,0.84,0,0,0,0,,,,,,,,,,,
4798,AB58,9/29/18,,1/18/89,FREEMAN CR,Creek,,SR 1115,4798,35.22277778,-82.44055556,Henderson,BRD,3,3050105,MT,EPT,1.17,0,0,0,0,,,,,,,,,,,
4799,AB50,9/29/15,,1/19/89,BOBS CR,Creek,,SR 1103,4799,35.18666667,-82.45055556,Henderson,BRD,3,3050105,MT,EPT,1.67,0,0,0,0,,,,,,,,,,,
4800,AB30,9/29/14,,1/19/89,JOE CR,Creek,,SR 1106,4800,35.20888889,-82.46527778,Henderson,BRD,3,3050105,MT,EPT,4.6,0,0,0,0,,,,,,,,,,,
4801,AB71,9/29/12,,1/19/89,ROCK CR,Creek,,SR 1106,4801,35.19888889,-82.485,Henderson,BRD,3,3050105,MT,EPT,7.2,0,0,0,0,,,,,,,,,,,
4802,EB104,6-76b,,1/18/89,HOMINY CR,Creek,,SR 1141,4802,35.53416667,-82.73694444,Buncombe,FRB,2,6010105,MT,EPT,23.3,0,0,0,0,,,,,,,,,,,
4803,BB266,18-31-24-2,,1/30/89,UT BONES CR,Creek,,NR SR 1402,4803,35.04166667,-79.05,Cumberland,CPF,15,3030004,CA,Full Scale,3.07,0,0,0,0,,,,,,,,,,,
4804,BB267,18-31-24-2,,1/30/89,UT BONES CR,Creek,,SR 1400,4804,35.03888889,-79.06111111,Cumberland,CPF,15,3030004,CA,Full Scale,0.74,0,0,0,0,,,,,,,,,,,
4625,BB443,16-(36.7),,7/13/88,HAW R,River,Riverine,US 64,4625,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,Full Scale,1296,0,0,0,0,,,,,,,,,,,
4806,OB53,28-78-(0.5),,2/2/89,SWIFT CR,Creek,,SR 1003,4806,36.07388889,-77.86916667,Nash,TAR,2,3020101,CA,EPT,182,0,0,0,0,,,,,,,,,,,
5382,BB443,16-(36.7),,7/17/90,HAW R,River,Riverine,US 64,5382,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,Full Scale,1296,0,0,0,0,,,,,,,,,,,
5967,CB166,11-129-5-(0.3)b,,8/5/92,CLARK CR,Creek,Riverine,SR 1149,5967,35.66361111,-81.25361111,Catawba,CTB,35,3050102,P,EPT,15.0762,0,0,0,0,,,,,,,,,,,
4810,EB276,7/2/29,,2/14/89,BRUSHY CR,Creek,,NR HOBBS LN,4810,35.95194444,-81.97277778,Avery,FRB,6,6010108,MT,EPT,-1,0,0,0,0,,,,,,,,,,,
4811,EB277,7/2/29,,2/14/89,BRUSHY CR,Creek,,SR 1189,4811,35.9425,-81.99222222,Avery,FRB,6,6010108,MT,EPT,3.06,0,0,0,0,,,,,,,,,,,
4812,EB286,7-2-(27.7)b,,2/14/89,N TOE R,River,,SR 1162,4812,35.92916667,-82.11527778,Mitchell,FRB,6,6010108,MT,Full Scale,145,0,0,0,0,,,,,,,,,,,
4813,EB288,7-2-(21.5),,2/14/89,N TOE R,River,,US 19E,4813,35.98111111,-82.01611111,Avery,FRB,6,6010108,MT,Full Scale,74,0,0,0,0,,,,,,,,,,,
4814,CB32,11-29-(19),,2/15/89,LINVILLE R,River,,NC 126,4814,35.79472222,-81.89027778,Burke,CTB,30,3050101,MT,Full Scale,67.1,0,0,0,0,,,,,,,,,,,
4815,EB129,6-84d,,2/15/89,NEWFOUND CR,Creek,,SR 1622,4815,35.658031,-82.646768,Buncombe,FRB,2,6010105,MT,Full Scale,25.4,0,0,0,0,,,,,,,,,,,
4816,CB32,11-29-(19),,2/15/89,LINVILLE R,River,,NC 126,4816,35.79472222,-81.89027778,Burke,CTB,30,3050101,MT,EPT,67.1,0,0,0,0,,,,,,,,,,,
4817,EB129,6-84d,,2/15/89,NEWFOUND CR,Creek,,SR 1622,4817,35.658031,-82.646768,Buncombe,FRB,2,6010105,MT,EPT,25.4,0,0,0,0,,,,,,,,,,,
4818,OB98,28-79-(29),,3/3/89,FISHING CR,Creek,,SR 1429,4818,36.09861111,-77.55277778,Edgecombe,TAR,4,3020102,CA,Full Scale,564,0,0,0,0,,,,,,,,,,,
4819,OB55,28-78-(6.5),,2/1/89,SWIFT CR,Creek,,SR 1253,4819,35.96638889,-77.58555556,Edgecombe,TAR,2,3020101,CA,Full Scale,270,0,0,0,0,,,,,,,,,,,
8208,CB166,11-129-5-(0.3)b,,7/26/00,CLARK CR,Creek,Riverine,SR 1149,8208,35.66361111,-81.25361111,Catawba,CTB,35,3050102,P,Full Scale,15.0762,24,104,7,8.2,4,15,3,10,2,2,2,10,4,2,54
6319,BB443,16-(36.7),,7/29/93,HAW R,River,Riverine,US 64,6319,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,Full Scale,1296,0,0,0,0,,,,,,,,,,,
7651,BB443,16-(36.7),,7/10/98,HAW R,River,Riverine,US 64,7651,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,Full Scale,1296,28.5,356,7.6,6.9,4,16,3,10,12,7,7,2,3,3,67
8412,CB166,11-129-5-(0.3)b,,4/17/01,CLARK CR,Creek,Riverine,SR 1149,8412,35.66361111,-81.25361111,Catawba,CTB,35,3050102,P,Full Scale,15.0762,14,110,7.5,8,4,11,3,0,0,3,3,10,5,0,39
8210,CB164,11-129-5-(0.3)b,,8/14/00,CLARK CR,Creek,Riverine,20TH AVE SE,8210,35.68388889,-81.26416667,Catawba,CTB,35,3050102,P,Full Scale,7.8664,19,123,7.4,7.8,4,12,3,7,10,3,3,10,0,0,52
4826,IB7,14-2-5,,2/16/89,JACKSON CR,Creek,,SR 1122,4826,35.19111111,-79.62083333,Moore,LBR,50,3040203,CA,EPT,17.6,0,0,0,0,,,,,,,,,,,
4827,IB100,14-2-(1)a,,2/16/89,DROWNING CR,Creek,,SR 1124,4827,35.175,-79.63277778,Moore,LBR,50,3040203,CA,EPT,35.7,0,0,0,0,,,,,,,,,,,
4828,IB10,14-2-6,,2/16/89,NAKED CR,Creek,,SR 1003,4828,35.08194444,-79.59027778,Richmond,LBR,50,3040203,CA,EPT,37.1,0,0,0,0,,,,,,,,,,,
4829,IB4,14-2-(6.5),,2/16/89,DROWNING CR,Creek,,SR 1004,4829,35.06583333,-79.55,Richmond,LBR,50,3040203,CA,EPT,125.5,0,0,0,0,,,,,,,,,,,
3343,CB171,11-129-5-(0.3)b,,9/12/84,CLARK CR,Creek,Riverine,US 70-321,3343,35.69805556,-81.27055556,Catawba,CTB,35,3050102,P,Full Scale,6.3501,0,0,0,0,,,,,,,,,,,
8206,CB170,11-129-5-(0.3)a,,7/18/00,CLARK CR,Creek,Riverine,SWEETWATER RD,8206,35.7075,-81.27861111,Catawba,CTB,35,3050102,P,Qual 4,3.86,21,152,7,7.7,2,7,3,4,3,5,5,10,1,0,40
8411,CB170,11-129-5-(0.3)a,,4/17/01,CLARK CR,Creek,Riverine,SWEETWATER RD,8411,35.7075,-81.27861111,Catawba,CTB,35,3050102,P,Qual 5,3.86,12.7,156,7.4,9,4,10,5,2,3,5,5,10,0,0,44
8384,CB163,11-129-5-(0.3)a,,4/17/01,CLARK CR,Creek,Riverine,16TH ST,8384,35.72222222,-81.30916667,Catawba,CTB,35,3050102,P,Qual 4,1.33,12.2,96,7.3,8.2,5,11,6,4,16,5,3,10,5,5,70
12722,QB299,,,8/9/21,CLARKS CR,Creek,Riverine,SR 1110,,35.21,-80.04166667,Montgomery,YAD,10,3040104,P,EPT,29.1,26.5,90.1,6.4,6.8,5,15,15,8,12,5,7,9,5,5,86
9611,QB480,13-25-32-1,,5/5/05,IRON HILL BR,Branch,Freshwater Forested/Shrub Wetland,SR 1547,9611,35.23638889,-79.9225,Montgomery,YAD,15,3040104,P,Qual 4,0.9,13.6,45,6.6,9,5,14,14,10,14,7,7,8,4,4,87
3187,AB36,9-53-6,,11/14/83,MUDDY FK,Fork,Riverine,SR 2012,3187,35.29583333,-81.42916667,Cleveland,BRD,5,3050105,P,Full Scale,21.7,0,0,0,0,,,,,,,,,,,
5462,AB36,9-53-6,,9/13/90,MUDDY FK,Fork,Riverine,SR 2012,5462,35.29583333,-81.42916667,Cleveland,BRD,5,3050105,P,Full Scale,21.7,0,0,0,0,,,,,,,,,,,
6865,AB36,9-53-6,,7/13/95,MUDDY FK,Fork,Riverine,SR 2012,6865,35.29583333,-81.42916667,Cleveland,BRD,5,3050105,P,Full Scale,21.7,20.5,52,7,8.3,,,,,,,,,,,
8190,AB36,9-53-6,,7/18/00,MUDDY FK,Fork,Riverine,SR 2012,8190,35.29583333,-81.42916667,Cleveland,BRD,5,3050105,P,Full Scale,21.7,26,61,7.4,7.3,4,8,3,4,7,3,3,7,3,2,44
7131,QB300,13-16,,8/7/96,CLARKS CR,Creek,Freshwater Forested/Shrub Wetland,SR 1174,7131,35.25972222,-80.02,Montgomery,YAD,10,3040104,P,EPT,8.99,23,55,7.2,7.8,,,,,,,,,,,
4843,KB29,10/2/13,,3/14/89,THREE TOP CR,Creek,,SR 1100,4843,36.42805556,-81.62388889,Ashe,NEW,2,5050001,MT,EPT,23,0,0,0,0,,,,,,,,,,,
4844,KB23,10-2-(12)a,,3/14/89,N FK NEW R,River,,SR 1100,4844,36.43,-81.62083333,Ashe,NEW,2,5050001,MT,EPT,61.7,0,0,0,0,,,,,,,,,,,
4845,KB74,10-2-(12)b,,3/14/89,N FK NEW R,River,,SR 1340,4845,36.45805556,-81.56138889,Ashe,NEW,2,5050001,MT,Full Scale,107,0,0,0,0,,,,,,,,,,,
4846,KB27,10-2-(12)b,,3/14/89,N FK NEW R,River,,SR 1644,4846,36.48555556,-81.49388889,Ashe,NEW,2,5050001,MT,EPT,144,0,0,0,0,,,,,,,,,,,
4847,KB33,10-2-21-(7),,3/14/89,BIG HORSE CR,Creek,,NC 194,4847,36.48555556,-81.49861111,Ashe,NEW,2,5050001,MT,EPT,56.4,0,0,0,0,,,,,,,,,,,
4848,KB28,10-2-(21.5),,3/14/89,N FK NEW R,River,,NC 16,4848,36.517537,-81.410117,Ashe,NEW,2,5050001,MT,Full Scale,229,0,0,0,0,,,,,,,,,,,
4849,KB25,10/2/27,,3/14/89,HELTON CR,Creek,,SR 1536,4849,36.535,-81.42222222,Ashe,NEW,2,5050001,MT,EPT,43.7,0,0,0,0,,,,,,,,,,,
4850,KB37,10-9-(1)a,,3/15/89,LITTLE R,River,,SR 1128,4850,36.46777778,-81.13333333,Alleghany,NEW,3,5050001,MT,EPT,13.8,0,0,0,0,,,,,,,,,,,
4851,KB38,10-9-(6),,3/15/89,LITTLE R,River,,SR 1424,4851,36.51722222,-81.08361111,Alleghany,NEW,3,5050001,MT,EPT,36,0,0,0,0,,,,,,,,,,,
4852,KB100,10-9-(6),,3/15/89,LITTLE R,River,,NC 18,4852,36.54305556,-81.02138889,Alleghany,NEW,3,5050001,MT,Full Scale,99.2,0,0,0,0,,,,,,,,,,,
4853,EB3,6-16-(9.5),,3/13/89,CATHEYS CR,Creek,,SR 1338,4853,35.2075,-82.78055556,Transylvania,FRB,1,6010105,MT,EPT,11.5,0,0,0,0,,,,,,,,,,,
4854,EB323,6-3-(6.5),,3/13/89,N FK FRENCH BROAD R,River,,OFF NC 215 380 METERS DNS TANASEE GAP RD,4854,35.22722222,-82.87111111,Transylvania,FRB,1,6010105,MT,EPT,14.2,0,0,0,0,,,,,,,,,,,
4855,EB373,6-3-(6.5),,3/13/89,N FK FRENCH BROAD R,River,,OFF NC 215 @ CC CAMP RD,4855,35.2347,-82.87323,Transylvania,FRB,1,6010105,MT,EPT,14,0,0,0,0,,,,,,,,,,,
4856,EB28,6-3-(6.5),,3/14/89,N FK FRENCH BROAD R,River,,SR 1322,4856,35.15444444,-82.84,Transylvania,FRB,1,6010105,MT,Full Scale,35.1,0,0,0,0,,,,,,,,,,,
4857,EB38,6/3/10,,3/14/89,TUCKER CR,Creek,,OFF SR 1325,4857,35.21119,-82.86714,Transylvania,FRB,1,6010105,MT,EPT,6.4,0,0,0,0,,,,,,,,,,,
4858,EB20,5-Jun,,3/14/89,M FK FRENCH BROAD R,River,,NC 178,4858,35.11472222,-82.81944444,Transylvania,FRB,1,6010105,MT,EPT,4.47,0,0,0,0,,,,,,,,,,,
4859,EB45,6-2-(7.5),,3/14/89,W FK FRENCH BROAD R,River,,US 64,4859,35.138366,-82.851211,Transylvania,FRB,1,6010105,MT,Full Scale,27.2,0,0,0,0,,,,,,,,,,,
4860,EB30,6-2-10-1,,3/14/89,N FLAT CR,Creek,,SR 1319,4860,35.145,-82.88611111,Transylvania,FRB,1,6010105,MT,EPT,1.96,0,0,0,0,,,,,,,,,,,
4861,EB32,6/2/04,,3/15/89,PARKER CR,Creek,,OFF SR 1310,4861,35.188333,-82.914722,Transylvania,FRB,1,6010105,MT,EPT,4.96,0,0,0,0,,,,,,,,,,,
4862,EB41,6-2-(0.5)c,,3/15/89,W FK FRENCH BROAD R,River,,NC 281,4862,35.18111111,-82.93583333,Transylvania,FRB,1,6010105,MT,EPT,5.95,0,0,0,0,,,,,,,,,,,
4863,EB10,6-(1),,3/15/89,FRENCH BROAD R,River,,SR 1129,4863,35.14861111,-82.79972222,Transylvania,FRB,1,6010105,MT,Full Scale,103,0,0,0,0,,,,,,,,,,,
4864,EB7,6/6/07,,3/16/89,E FK FRENCH BROAD R,River,,SR 1105,4864,35.11944444,-82.7625,Transylvania,FRB,1,6010105,MT,EPT,17.4,0,0,0,0,,,,,,,,,,,
4865,EB8,6-Jun,,3/16/89,E FK FRENCH BROAD R,River,,SR 1107,4865,35.1375,-82.80416667,Transylvania,FRB,1,6010105,MT,Full Scale,25.4,0,0,0,0,,,,,,,,,,,
4866,CB83,11-38-32-(15),,3/27/89,MULBERRY CR,Creek,,SR 1310,4866,35.92833333,-81.66,Caldwell,CTB,31,3050101,MT,EPT,39.5,0,0,0,0,,,,,,,,,,,
4867,CB84,11-38-32-(11),,3/27/89,MULBERRY CR,Creek,,SR 1368,4867,35.985,-81.64027778,Caldwell,CTB,31,3050101,MT,EPT,22.9,0,0,0,0,,,,,,,,,,,
4868,CB59,11-38-10,,3/27/89,GRAGG PR (JOHNS R TRIB),River,,SR 1362,4868,36.05611111,-81.71527778,Caldwell,CTB,31,3050101,MT,EPT,14.3,0,0,0,0,,,,,,,,,,,
4869,CB58,11-38-10-3,,3/27/89,ANTHONY CR,Creek,,SR 1362,4869,36.05833333,-81.72722222,Caldwell,CTB,31,3050101,MT,EPT,5.26,0,0,0,0,,,,,,,,,,,
4870,CB345,11-38-(1),,3/28/89,JOHNS R,River,,OFF SR 1367 DNS THUNDERHOLE BR,4870,36.06388889,-81.69444444,Caldwell,CTB,31,3050101,MT,EPT,14.7,0,0,0,0,,,,,,,,,,,
4871,CB73,11-38-(28)a,,3/28/89,JOHNS R,River,,SR 1356,4871,35.93416667,-81.69138889,Caldwell,CTB,31,3050101,MT,EPT,63.7,0,0,0,0,,,,,,,,,,,
4872,CB269,11-38-(35.5),,3/28/89,JOHNS R,River,,SR 1438,4872,35.83388889,-81.71166667,Burke,CTB,31,3050101,MT,Full Scale,201,0,0,0,0,,,,,,,,,,,
4873,CB32,11-29-(19),,3/29/89,LINVILLE R,River,,NC 126,4873,35.79472222,-81.89027778,Burke,CTB,30,3050101,MT,Full Scale,67.1,0,0,0,0,,,,,,,,,,,
4874,CB94,11-35-2-(1),,3/29/89,UPPER CR,Creek,,FSR 128,4874,35.91972222,-81.79777778,Burke,CTB,31,3050101,MT,EPT,12.5,0,0,0,0,,,,,,,,,,,
4875,CB106,11-38-34,,3/29/89,WILSON CR,Creek,,SR 1358,4875,36.00222222,-81.77388889,Caldwell,CTB,31,3050101,MT,EPT,15.2,0,0,0,0,,,,,,,,,,,
4876,NB28,22-30-(1),,3/30/89,MAYO R,River,,SR 1358,4876,36.53552,-79.99062,Rockingham,ROA,2,3010103,MT,Full Scale,261,0,0,0,0,,,,,,,,,,,
4877,NB46,22-30-(5.5),,3/30/89,MAYO R,River,,US 220 BUS,4877,36.43888889,-79.93888889,Rockingham,ROA,2,3010103,MT,EPT,304,0,0,0,0,,,,,,,,,,,
4878,NB50,22-30-(5.5),,3/30/89,MAYO R,River,,NC 770,4878,36.47083333,-79.95138889,Rockingham,ROA,2,3010103,MT,EPT,293,0,0,0,0,,,,,,,,,,,
4879,EB129,6-84d,,4/10/89,NEWFOUND CR,Creek,,SR 1622,4879,35.658031,-82.646768,Buncombe,FRB,2,6010105,MT,Full Scale,25.4,0,0,0,0,,,,,,,,,,,
4880,EB129,6-84d,,4/10/89,NEWFOUND CR,Creek,,SR 1622,4880,35.658031,-82.646768,Buncombe,FRB,2,6010105,MT,EPT,25.4,0,0,0,0,,,,,,,,,,,
4881,EB51,6-55-8-1a,,4/11/89,BAT FK,Fork,,SR 1807,4881,35.26555556,-82.42527778,Henderson,FRB,2,6010105,MT,EPT,0.15,0,0,0,0,,,,,,,,,,,
4882,GB116,2-79-55-17-16-(20.5),,3/28/89,STRAIGHT FK,Fork,,FSR 403,4882,35.57166667,-83.24305556,Swain,LTN,2,6010203,MT,EPT,21,0,0,0,0,,,,,,,,,,,
4883,GB1,2-79-55-12-(11),,3/27/89,BRADLEY FK,Fork,,US 441,4883,35.56333333,-83.30972222,Swain,LTN,2,6010203,MT,EPT,19.6,0,0,0,0,,,,,,,,,,,
4884,GB102,2-79-55-(11),,3/27/89,OCONALUFTEE R,River,,OFF US 441 DNS BRADLEY FK,4884,35.555,-83.31111111,Swain,LTN,2,6010203,MT,Full Scale,40.7,0,0,0,0,,,,,,,,,,,
4885,GB94,2-79-55-16-(2),,3/3/89,MINGUS CR,Creek,,US 441,4885,35.52055556,-83.30805556,Swain,LTN,2,6010203,MT,EPT,4.73,0,0,0,0,,,,,,,,,,,
4886,GB11,2-79-55-(16.5),,3/29/89,OCONALUFTEE R,River,,SR 1359,4886,35.46138889,-83.35361111,Swain,LTN,2,6010203,MT,Full Scale,183.9892566,0,0,0,0,,,,,,,,,,,
4887,GB110,2-79-55-17-(15),,3/28/89,RAVEN FK,Fork,,NR STONY MTN RIDGE,4887,35.52361111,-83.27944444,Swain,LTN,2,6010203,MT,EPT,72.1,0,0,0,0,,,,,,,,,,,
4888,GB130,2-79-55-17-(13.5),,3/28/89,RAVEN FK,Fork,,OFF FSR 1410 DNS ACE CR,4888,35.57944444,-83.26388889,Swain,LTN,2,6010203,MT,EPT,21.6,0,0,0,0,,,,,,,,,,,
4889,GB129,2-79-55-(16.5),,3/29/89,OCONALUFTEE R,River,,OFF US 441 UPS BLUE RIDGE PARKWAY,4889,35.50666667,-83.30111111,Swain,LTN,2,6010203,MT,EPT,128,0,0,0,0,,,,,,,,,,,
4890,FB68,1-21-(16.5),,3/30/89,TUSQUITEE CR,Creek,,SR 1300,4890,35.07027778,-83.81666667,Clay,HIW,1,6020002,MT,Full Scale,42.7,0,0,0,0,,,,,,,,,,,
4891,FB45,1-21-20-(2),,3/30/89,GREASY CR,Creek,,SR 1318,4891,35.06944444,-83.8125,Clay,HIW,1,6020002,MT,EPT,1.57,0,0,0,0,,,,,,,,,,,
4892,FB47,1/21/13,,3/30/89,JOHNSON MILL CR,Creek,,SR 1307,4892,35.08555556,-83.76944444,Clay,HIW,1,6020002,MT,EPT,2.59,0,0,0,0,,,,,,,,,,,
4893,FB67,1-21-(4.5),,3/30/89,TUSQUITEE CR,Creek,,SR 1330,4893,35.08388889,-83.72777778,Clay,HIW,1,6020002,MT,EPT,22.9,0,0,0,0,,,,,,,,,,,
4894,FB17,1/21/05,,3/31/89,BIG TUNI CR,Creek,,FS RD 440,4894,35.125,-83.69305556,Clay,HIW,1,6020002,MT,EPT,3.23,0,0,0,0,,,,,,,,,,,
4895,FB13,1/21/05,,3/31/89,BIG TUNI CR,Creek,,SR 1311,4895,35.09611111,-83.70638889,Clay,HIW,1,6020002,MT,Full Scale,5.28,0,0,0,0,,,,,,,,,,,
4896,FB80,1-21-(0.5),,3/30/89,TUSQUITEE CR,Creek,,SR 1307 AB HURRICANE CR,4896,35.09138889,-83.70111111,Clay,HIW,1,6020002,MT,EPT,6.09,0,0,0,0,,,,,,,,,,,
4897,GB115,2-79-55-21,,3/28/89,SOCO CR,Creek,,US 441,4897,35.4625,-83.31888889,Jackson,LTN,2,6010203,MT,Full Scale,44.8,0,0,0,0,,,,,,,,,,,
4900,GB109,2-79-55-17-(15),,3/28/89,RAVEN FK,Fork,,BE STRIAGHT FK,4900,35.56222222,-83.24361111,Swain,LTN,2,6010203,MT,EPT,47.8,0,0,0,0,,,,,,,,,,,
4901,GB108,2-79-55-17-(15),,3/28/89,RAVEN FK,Fork,,OFF FSR 1410 UPS STRAIGHT FK,4901,35.56666667,-83.25,Swain,LTN,2,6010203,MT,EPT,23.1,0,0,0,0,,,,,,,,,,,
4902,FB69,1-21-(0.5),,3/31/89,TUSQUITEE CR,Creek,,SR 1307 BE PERRY CR,4902,35.09444444,-83.6875,Clay,HIW,1,6020002,MT,EPT,5.82,0,0,0,0,,,,,,,,,,,
4903,EB52,6-55-8-1a,,4/11/89,BAT FK,Fork,,SR 1809,4903,35.27666667,-82.40805556,Henderson,FRB,2,6010105,MT,Full Scale,1.08,0,0,0,0,,,,,,,,,,,
4904,EB49,6-55-8-1b,,4/11/89,BAT FK,Fork,,SR 1779,4904,35.30722222,-82.42972222,Henderson,FRB,2,6010105,MT,EPT,6.28,0,0,0,0,,,,,,,,,,,
4905,EB50,6-55-8-1a,,4/12/89,BAT FK,Fork,,SR 1803,4905,35.28888889,-82.40972222,Henderson,FRB,2,6010105,MT,Full Scale,1.65,0,0,0,0,,,,,,,,,,,
4906,EB53,6-55-8-1a,,4/11/89,BAT FK,Fork,,US 176,4906,35.27166667,-82.41305556,Henderson,FRB,2,6010105,MT,Full Scale,0.69,0,0,0,0,,,,,,,,,,,
9029,BB443,16-(36.7),,10/3/02,HAW R,River,Riverine,US 64,9029,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,EPT,1296,24,506,7.4,7.4,,,,,,,,,,,
10515,BB443,16-(36.7),,7/23/08,HAW R,River,Riverine,US 64,10515,35.73111111,-79.10611111,Chatham,CPF,4,3030002,P,Full Scale,1296,27.2,277,7,5.8,5,16,12,10,7,7,7,3,5,5,77
9215,QB309,13-17-5-2,,7/31/03,CLARKS CR,Creek,Riverine,SR 2467,9215,35.32833333,-80.77805556,Mecklenburg,YAD,11,3040105,P,Full Scale,6.4,23,119,7.6,7.7,5,15,8,6,12,3,3,7,2,2,63
7559,QB342,13-17-17,,5/1/98,CLEAR CR,Creek,Freshwater Forested/Shrub Wetland,SR 3181,7559,35.20833333,-80.57944444,Mecklenburg,YAD,12,3040105,P,EPT,12.52,17,79,0,0,5,16,10,4,14,5,3,7,3,3,70
8200,AB66,9-53-11,,7/20/00,LICK BR,Branch,Riverine,SR 2227,8200,35.17694444,-81.50111111,Cleveland,BRD,5,3050105,P,Full Scale,3.3809,24,88,7.2,6.5,5,12,3,10,14,3,3,10,5,5,70
11396,AB94,,,10/8/12,JAKES BR,Branch,Freshwater Forested/Shrub Wetland,OFF NC 226,,35.20118,-81.48669,Cleveland,BRD,,3050105,P,Full Scale,4.43,14.6,53,6.6,8.7,2,14,3,4,10,0,4,10,5,3,55
4913,IB12,14-2-14,,4/24/89,QUEWHIFFLE CR,Creek,,SR 1214,4913,35.0825,-79.3925,Hoke,LBR,50,3040203,CA,Full Scale,3.43,0,0,0,0,,,,,,,,,,,
4914,IB13,14-2-14,,4/24/89,QUEWHIFFLE CR,Creek,,SR 1225,4914,35.04888889,-79.41666667,Hoke,LBR,50,3040203,CA,Full Scale,18,0,0,0,0,,,,,,,,,,,
